Sample_ID,Feldstaerke,Objekt,Traeger,Mode,Farbe_ID,Replikat,Kategorie_Pigment,Hersteller,Produktname,Inhaltsstoffe
30T_proband_mode5_color1_lashes_rep1,3.0 Tesla,Proband,Wimpern,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode5_color1_lashes_rep2,3.0 Tesla,Proband,Wimpern,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode6_color1_lashes_rep1,3.0 Tesla,Proband,Wimpern,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode6_color1_lashes_rep2,3.0 Tesla,Proband,Wimpern,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode7_color1_lashes_rep1,3.0 Tesla,Proband,Wimpern,T1-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode7_color1_lashes_rep2,3.0 Tesla,Proband,Wimpern,T1-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode1_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode1_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode1_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode2_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode2_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode2_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode3_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode3_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode3_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode4_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode4_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode4_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode5_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode5_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode5_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode6_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode6_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode6_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode7_color1_kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode7_color1_kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode7_color1_kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,3,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode1_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode1_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode2_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode2_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,SWI,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode3_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode3_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode4_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode4_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode5_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode5_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode6_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode6_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode7_color1_kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,1,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_proband_mode7_color1_kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-TSE,The Colossal Go Extreme Waterproof Mascara,2,Kosmetik,Maybelline New York,The Colossal Go Extreme! Volum’ Waterproof Mascara,"Ultramarines, Mica, CI 77891 (Titanium Dioxide), CI 75470 (Carmine), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77742 (Manganese Violet), CI 77510 (Ferric Ferrocyanide)"
30T_phantom_mode1_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode1_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode1_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode2_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode2_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode2_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,SWI,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode3_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode3_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode3_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode4_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode4_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode4_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode5_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode5_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode5_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode6_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode6_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode6_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode7_color2_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode7_color2_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_phantom_mode7_color2_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Dynamic Union Black,3,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode1_color2_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode1_color2_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode2_color2_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,SWI,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode2_color2_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,SWI,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode3_color2_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode3_color2_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode4_color2_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode4_color2_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode5_color2_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,1,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
30T_proband_mode5_color2_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Dynamic Union Black,2,Tattoo,Dynamic Color Co. (USA),Dynamic UNB (Union Black),"Aqua, Carbon Black (CI 77266), Glycerin, Benzyl Alcohol"
